Inputs;;;;;;;Outputs;;;;;
Flow UUID;Flow;Category;Sub-category;Unit;Result;;Flow UUID;Flow;Category;Sub-category;Unit;Result
;;;;;;;3302f7f2-5099-45be-92e0-73cda30f2832;Methane, monochloro-, R-40;Emission to water;fresh water;kg;5,01537E-07
;;;;;;;da1157e2-7593-4dfd-80dd-a3449b37a4d8;Methane, non-fossil;Emission to air;unspecified;kg;1,43584E-05
;;;;;;;baf58fc9-573c-419c-8c16-831ac03203b9;Methane, non-fossil;Emission to air;high population density;kg;0,089332368
;;;;;;;57bdb443-d4a6-423d-8024-959b8261d02e;Methane, non-fossil;Emission to air;low population density;kg;0,089157714
;;;;;;;f2cb5577-b802-3bca-bd0a-502374b83e41;Methane, tetrachloro-, CFC-10;Emission to air;unspecified;kg;3,44592E-08
;;;;;;;e3787169-170a-3047-a5f2-16e292861643;Methane, tetrachloro-, CFC-10;Emission to air;high population density;kg;1,23176E-07
;;;;;;;6f3fd3ca-1340-421a-9149-98a21c102041;Methanesulfonic acid;Emission to air;high population density;kg;2,32441E-10
;;;;;;;9d9e8c2a-645e-4a88-bfcf-3b100b09196b;Methanol;Emission to water;ocean;kg;9,01278E-09
;;;;;;;0ebdb68a-f50d-4b0c-ad4b-3a1104d8b454;Methanol;Emission to air;unspecified;kg;0,000126236
;;;;;;;ee2c5c6c-ff01-4151-8332-d4bf1508c759;Methanol;Emission to water;unspecified;kg;6,86447E-07
;;;;;;;f873299d-0675-4fdc-ad01-c5a4b951b583;Methanol;Emission to air;high population density;kg;4,9699E-05
;;;;;;;4f2e5082-46e3-4bf1-a366-3fd79451800e;Methanol;Emission to water;fresh water;kg;0,000465646
;;;;;;;1d2439de-751b-469a-ba3e-fda8fe9802b2;Methanol;Emission to air;low population density;kg;5,38084E-05
;;;;;;;7a310634-fe4e-4815-a971-ceaf4a4c982b;Methomyl;Emission to water;fresh water;kg;8,47181E-21
;;;;;;;486ac967-6912-47ad-bd97-ee5774ae940e;Methomyl;Emission to air;unspecified;kg;1,35543E-19
;;;;;;;a3509543-8359-4e31-ba92-e82bb9d5351e;Methyl acetate;Emission to water;fresh water;kg;1,07751E-10
;;;;;;;bd70c699-1ea1-4bb1-b23d-bc771d7d6311;Methyl acetate;Emission to air;unspecified;kg;4,40938E-07
;;;;;;;ef06f2a4-4b8c-4740-9e06-0c2126d1839a;Methyl acetate;Emission to air;high population density;kg;4,48962E-11
;;;;;;;6994b171-4ce1-4877-9c17-c206180fcea3;Methyl acrylate;Emission to air;high population density;kg;1,02367E-07
;;;;;;;39c49db2-409a-4d5d-93f5-454535398965;Methyl acrylate;Emission to air;unspecified;kg;3,04792E-12
;;;;;;;8217561a-01c7-4275-9574-ae8f76f7602f;Methyl acrylate;Emission to water;fresh water;kg;1,99978E-06
;;;;;;;cf607101-9c02-4b71-9246-11ce75030e0d;Methyl borate;Emission to soil;unspecified;kg;7,2812E-17
;;;;;;;d3709c7e-7c61-45a4-92e4-f7cf95ebe3a2;Methyl ethyl ketone;Emission to air;unspecified;kg;1,1166E-16
;;;;;;;54b35742-21ff-4454-8a3d-f31577e308b3;Methyl ethyl ketone;Emission to air;low population density;kg;5,29984E-10
;;;;;;;26b5c174-e20e-430a-a4b1-44de4af8b40f;Methyl ethyl ketone;Emission to air;high population density;kg;0,000126188
;;;;;;;f311cac9-ba20-4b5a-824a-e9ad5bf8ea59;Methyl formate;Emission to water;fresh water;kg;5,15893E-11
;;;;;;;4877b7b5-0ac1-47f7-96bd-677179544c9f;Methyl formate;Emission to air;unspecified;kg;3,44488E-09
;;;;;;;a71b27f2-3bcb-4bcc-a0c6-b6a123f0b42e;Methyl formate;Emission to air;high population density;kg;1,29218E-10
;;;;;;;80ef64e4-312c-485a-be3d-30856adc0c11;Methyl lactate;Emission to air;high population density;kg;1,80298E-10
;;;;;;;b3ac5da9-ea25-34da-b1ac-a6b9adc9c9d6;Methyl mercaptan;Emission to air;unspecified;kg;1,88196E-11
;;;;;;;1ddb3480-3426-4541-a201-592d4c6fe6aa;Methyl methacrylate;Emission to air;unspecified;kg;4,00859E-10
;;;;;;;be13179a-7e8b-57f8-9852-137ce88a1525;Methylamine;Emission to air;unspecified;kg;1,56703E-14
;;;;;;;7238734e-18ef-4759-914d-61e9ed11bd4e;Methylamine;Emission to air;high population density;kg;1,14622E-09
;;;;;;;d3ac53b1-17d5-40e7-b51d-422e16316404;Methylamine;Emission to water;unspecified;kg;2,75093E-09
;;;;;;;ed63abd0-7cc6-4825-8759-b367e560fe95;Methylchloride;Emission to air;low population density;kg;2,68976E-08
;;;;;;;370447a7-70d1-47bd-8577-0a32c4f53570;Methylchloride;Emission to air;high population density;kg;5,76364E-08
;;;;;;;18ea247b-edc2-43fe-89bd-cedd04102bcc;Methylchloride;Emission to air;unspecified;kg;1,08852E-08
;;;;;;;d2885a24-b728-4832-8638-15697630eff9;Metolachlor;Emission to soil;agricultural;kg;1,54736E-07
;;;;;;;171aebab-b5e0-493f-8776-43e1a694666f;Metribuzin;Emission to soil;agricultural;kg;2,82676E-08
;;;;;;;c2c2b2c4-0a30-4c79-8d1f-0735a95a8962;Metsulfuron-methyl;Emission to soil;agricultural;kg;2,63524E-11
;;;;;;;e3e55f5f-a49f-4f4c-8493-83a908a63b1f;mineral treatment residue (unspecified);Wastes;Mining waste;kg;18,39507177
;;;;;;;640e30d2-3158-4a1a-82ef-fd0c72922c9a;Molybdenum VI;Emission to air;unspecified;kg;1,79713E-06
;;;;;;;35b4d818-1019-413b-b99d-d351d8a67ac4;Molybdenum VI;Emission to air;low population density, long-term;kg;7,52202E-06
;;;;;;;408b3ab9-9ef7-4535-b7eb-975d55b3c6b6;Molybdenum VI;Emission to water;fresh water;kg;0,000122031
;;;;;;;9c1f8a7f-d905-3c60-8ac1-5592b3db48be;Molybdenum VI;Emission to soil;industrial;kg;5,75183E-13
;;;;;;;3822809c-cc03-469d-ac2a-9f85842f8440;Molybdenum VI;Emission to water;ground water;kg;0,000196273
;;;;;;;7d3f7498-3596-478a-9fa1-72201ef94082;Molybdenum VI;Emission to water;ground water, long-term;kg;0,001320104
;;;;;;;163926e2-b4cc-42bb-ba7d-401028140985;Molybdenum VI;Emission to water;ocean;kg;7,41945E-09
;;;;;;;9cf3a683-ed3d-40e9-b039-7653e4fc9e20;Molybdenum VI;Emission to soil;agricultural;kg;7,39858E-09
;;;;;;;c26d4716-ce1e-43da-a662-cd9498b1e8bc;Molybdenum VI;Emission to air;high population density;kg;1,64302E-06
;;;;;;;fdaaef05-0d10-4032-b2e7-85cae3c7bd5c;Molybdenum VI;Emission to water;unspecified;kg;4,36868E-08
;;;;;;;8b531ec0-ca7a-49cd-bef0-56f110112f34;Molybdenum VI;Emission to soil;unspecified;kg;2,08598E-10
;;;;;;;5fa36ce3-aed0-443b-a09d-4cdf25b41995;Molybdenum VI;Emission to air;low population density;kg;1,52011E-06
;;;;;;;142907e3-8285-4fd6-bef8-8101cb43e147;Molybdenum VI;Emission to water;lake;kg;2,03052E-06
;;;;;;;7ca6314d-4ca2-49ab-b1a5-83811a3a9b1f;Molybdenum-99;Emission to water;fresh water;kBq;8,07008E-06
;;;;;;;60340c7f-e9ce-474f-ac08-a6d4d9f864fc;Monochloroethane;Emission to water;unspecified;kg;1,32842E-11
;;;;;;;bce77a75-c399-4fa6-94ab-90d0e704ebde;Monochloroethane;Emission to air;unspecified;kg;6,58219E-08
;;;;;;;33456751-d78b-465d-8635-52d71e77cf54;Monocrotophos;Emission to soil;agricultural;kg;1,95045E-07
;;;;;;;b9f74a13-1d9c-444e-ba61-1ea1abac70b7;Monoethanolamine;Emission to air;high population density;kg;2,50219E-06
;;;;;;;9f550c00-0f0f-45e7-a29c-a450752d4c7a;Monoethanolamine;Emission to air;unspecified;kg;9,62898E-08
;;;;;;;1dc23713-5d50-3df2-9d1e-7701fa59fa39;N-octane;Emission to air;unspecified;kg;1,69098E-09
;;;;;;;eb3a772f-958c-4b2e-8d0c-68d98459f70f;Naphthalene;Emission to water;fresh water;kg;7,2357E-07
;;;;;;;314d7cdc-1a84-48bc-97f5-ad8ed323bfab;Naphthalene;Emission to air;unspecified;kg;4,32656E-06
;;;;;;;fe0acd60-3ddc-11dd-a9e5-0050c2490048;Naphthalene;Emission to water;ocean;kg;1,41683E-05
;;;;;;;9122eb15-12c8-4621-a036-209f6c06e3fb;Napropamide;Emission to soil;agricultural;kg;5,07164E-07
;;;;;;;f2b5acd3-d019-4bab-bbf5-5e40a247059a;Nickel;Emission to water;ground water;kg;5,61117E-05
;;;;;;;08a91e70-3ddc-11dd-96d0-0050c2490048;Nickel II;Emission to water;ocean;kg;1,15805E-05
;;;;;;;23cb10a4-6228-4ce4-9fb5-7043bc31faec;Nickel II;Emission to water;ocean;kg;8,78782E-06
;;;;;;;2bcad3b3-5305-481c-a166-ad5e6eac2675;Nickel II;Emission to soil;unspecified;kg;1,48361E-05
;;;;;;;cda76a7e-4758-4c58-99ce-f7d29afdd629;Nickel II;Emission to water;fresh water;kg;2,96807E-05
;;;;;;;0545c382-2312-43b6-9ec3-63dbb1438565;Nickel II;Emission to air;lower stratosphere + upper troposphere;kg;2,15563E-16
;;;;;;;a5506f4b-113f-4713-95c3-c819dde6e48b;Nickel II;Emission to air;unspecified;kg;0,000259857
;;;;;;;b4580545-243d-48d2-a3a0-2633a4f46fb1;Nickel II;Emission to soil;agricultural;kg;4,65545E-07
;;;;;;;619efb89-ffd5-3fc1-b0c7-46680f5a3310;Nickel II;Emission to air;unspecified;kg;1,76275E-06
;;;;;;;9f69cb8e-51fe-447b-a1ac-4da74de8ebe4;Nickel II;Emission to water;ground water, long-term;kg;0,025681548
;;;;;;;63e7fe55-8549-11e0-9d78-0800200c9a66;Nickel II;Emission to water;unspecified;kg;3,02966E-06
;;;;;;;e43a270f-4f88-4789-a0b8-7aba56677743;Nickel II;Emission to air;high population density;kg;5,05975E-05
;;;;;;;a72a45ee-395a-4d25-b893-9d183e43e76e;Nickel II;Emission to soil;industrial;kg;7,31329E-12
;;;;;;;7aca2bc2-51ed-4ef5-b569-fb153216fea9;Nickel II;Emission to water;lake;kg;3,80915E-08
;;;;;;;77b23aa4-9f0a-4d3f-8857-29ee054cdae1;Nickel II;Emission to water;fresh water;kg;3,83493E-05
;;;;;;;e8fc62ba-678e-4706-97d2-b79d83e227d5;Nickel II;Emission to air;low population density;kg;9,88251E-05
;;;;;;;c89873de-cd23-4323-a948-f5cfeebd2fc9;Nickel II;Emission to air;low population density, long-term;kg;7,93532E-06
;;;;;;;9062e029-5b74-4259-97f3-dbb413ca1239;Nickel, ion;Emission to soil;industrial;kg;1,68518E-09
;;;;;;;3042b6d9-aad5-4953-8c1f-6700699d4e54;Nickel, ion;Emission to soil;agricultural;kg;2,43119E-06
;;;;;;;c63972c5-aea1-40b1-ae5a-67e070cbf719;Nickel, ion;Emission to air;unspecified;kg;1,82056E-05
;;;;;;;504672ba-784f-4c87-bf3e-ede17992e4a2;Nicosulfuron;Emission to soil;agricultural;kg;9,63429E-11
;;;;;;;6f1e995b-5915-4363-bd2c-d1e76ee446e0;Niobium-95;Emission to air;low population density;kBq;8,28764E-09
;;;;;;;8f4c51d1-8cb0-4c6e-8da4-0aae01c5bd64;Niobium-95;Emission to water;fresh water;kBq;4,51699E-05
;;;;;;;5e7cf95c-9cc3-4479-89af-55377b3db99c;Nitrate;Emission to air;unspecified;kg;2,07784E-07
;;;;;;;205617ae-ebc5-4245-8df6-8710d5d40615;Nitrate;Emission to air;low population density, long-term;kg;3,70787E-05
;;;;;;;774c181d-18a7-4096-aa99-56801ef6b909;Nitrate;Emission to soil;unspecified;kg;1,11276E-07
;;;;;;;2ccfa703-d0fe-4d27-9220-ba5ef2e97c6e;Nitrate;Emission to water;lake;kg;1,93914E-05
;;;;;;;43c700bb-0b3b-4fb1-8bd1-3d1da82b6844;Nitrate;Emission to water;ocean;kg;0,000961733
;;;;;;;cbd70647-6237-462a-9d01-d197a8b08506;Nitrate;Emission to air;low population density;kg;1,27532E-05
;;;;;;;b9291c72-4b1d-4275-8068-4c707dc3ce33;Nitrate;Emission to water;ground water;kg;0,011325655
;;;;;;;15ca802b-f541-44aa-bd33-35560a053193;Nitrate;Emission to air;high population density;kg;4,07751E-07
;;;;;;;02d76658-26bd-4b75-b52e-f1db3139d7a4;Nitrate;Emission to soil;industrial;kg;3,21383E-16
;;;;;;;b61057a3-a0bc-4158-882e-b819c4797419;Nitrate;Emission to water;ground water, long-term;kg;0,2996956
;;;;;;;180520a0-34e8-4058-bac9-27cbbb32c527;Nitrate;Emission to water;fresh water;kg;0,01432867
;;;;;;;5189de76-6bbb-44ba-8c42-5714f1b4371f;Nitrate;Emission to water;unspecified;kg;0,000169091
;;;;;;;37d014cb-8c2d-4c98-ab5c-2d4550822c2f;Nitric acid;Emission to air;high population density;kg;1,32655E-06
;;;;;;;878e2773-1894-46c9-8fff-e19ba327f680;Nitric acid;Emission to water;unspecified;kg;7,42429E-10
;;;;;;;2f19a0af-a516-4f89-88ba-4c6b7cd52650;Nitrite;Emission to water;ocean;kg;1,79756E-05
;;;;;;;09257c34-f323-436a-81be-ef90e9171ed2;Nitrite;Emission to water;fresh water;kg;2,4819E-05
;;;;;;;9f5bfac4-cbb6-4b38-afb9-cf563fc5ca15;Nitrite;Emission to water;unspecified;kg;7,99977E-06
;;;;;;;f5d022f1-c26d-4044-ac88-d7c5bbff83c4;Nitrite;Emission to water;ground water, long-term;kg;3,46072E-06
;;;;;;;1753af55-cfa1-4fb2-a059-33594a759982;Nitrobenzene;Emission to air;high population density;kg;1,46343E-09
;;;;;;;3be7ab07-a4fd-4d32-a31f-134d2c5b5143;Nitrobenzene;Emission to air;unspecified;kg;1,26079E-13
;;;;;;;183aa819-941d-48b4-9d47-7e725d1813bb;Nitrobenzene;Emission to water;unspecified;kg;4,99889E-13
;;;;;;;e3d5f160-6ed6-4d63-b0f4-2e1f05b9a590;Nitrobenzene;Emission to water;fresh water;kg;5,86468E-09
;;;;;;;b4f5586e-4589-4482-bfc7-5efdf9bcbf19;Nitrogen;Emission to water;river;kg;0,01
;;;;;;;996829cc-2d40-418a-beda-7c50399952f9;Nitrogen;Emission to water;ocean;kg;2,09179E-07
;;;;;;;dcfe0815-6fa3-4e1d-a55e-155b29904f1d;Nitrogen;Emission to water;unspecified;kg;1,86814E-06
;;;;;;;04176bc2-32ec-48b4-88f7-65f57c6d1293;Nitrogen;Emission to air;unspecified;kg;0,018174505
;;;;;;;14855254-9651-473b-92a2-1d0e4438ddbd;Nitrogen;Emission to water;fresh water;kg;0,001656999
;;;;;;;0b7e10a8-6ca0-4a50-a39b-f2a019cb3610;Nitrogen dioxide;Emission to air;unspecified;kg;1,416247313
;;;;;;;e79e03c3-5b19-45f6-b3f3-bf710c6663d2;Nitrogen fluoride;Emission to air;unspecified;kg;3,13458E-10
;;;;;;;1fdc280a-34d3-4513-b110-3f526b17c443;Nitrogen fluoride;Emission to air;high population density;kg;6,68055E-08
;;;;;;;08a91e70-3ddc-11dd-96ee-0050c2490048;Nitrogen monoxide;Emission to air;unspecified;kg;1,096534326
;;;;;;;c1b91234-6f24-417b-8309-46111d09c457;Nitrogen oxides;Emission to air;unspecified;kg;0,030199481
;;;;;;;4841a0fe-c250-4a39-94a1-1bc31426c0f1;Nitrogen oxides;Emission to air;lower stratosphere + upper troposphere;kg;9,92908E-07
;;;;;;;d068f3e2-b033-417b-a359-ca4f25da9731;Nitrogen oxides;Emission to air;high population density;kg;0,148747196
;;;;;;;77357947-ccc5-438e-9996-95e65e1e1bce;Nitrogen oxides;Emission to air;low population density;kg;0,1397963
;;;;;;;d4d7ab6d-801a-3329-9fac-40240d51b34f;Nitrogen oxides, DE;Emission to air;high population density;kg;0,9
;;;;;;;6135dc91-afd3-458a-a95f-f0448e93eef9;Nitrogen, atmospheric;Emission to air;unspecified;kg;0,186631096
;;;;;;;2732c215-d02a-4f48-84c5-c18ab6143d1d;Nitrogen, organic bound;Emission to water;fresh water;kg;0,000218732
;;;;;;;15cfc784-a719-4230-ad2e-f4104d56c427;Nitrogen, organic bound;Emission to water;ground water, long-term;kg;0,00010395
;;;;;;;77c7dcf8-1d10-4725-9f8f-bcdccaed0836;Nitrogen, organic bound;Emission to water;ocean;kg;1,31446E-05
;;;;;;;a703733d-fabc-487b-826a-06c11ac4c0c6;Nitrogen, organic bound;Emission to water;unspecified;kg;5,64963E-06
;;;;;;;175baa64-d985-4c5e-84ef-67cc3a1cf952;NMVOC, non-methane volatile organic compounds;Emission to air;high population density;kg;0,007244895
;;;;;;;36c96aed-9335-4564-8cdd-46f01a13700c;NMVOC, non-methane volatile organic compounds;Emission to air;lower stratosphere + upper troposphere;kg;2,4146E-08
;;;;;;;33b38ccb-593b-4b11-b965-10d747ba3556;NMVOC, non-methane volatile organic compounds;Emission to air;low population density;kg;0,07004951
;;;;;;;d3260d0e-8203-4cbb-a45a-6a13131a5108;NMVOC, non-methane volatile organic compounds;Emission to air;unspecified;kg;0,244819569
;;;;;;;bd64a010-0115-47ca-942f-cbdac1d26b87;Noble gases, radioactive, unspecified;Emission to air;low population density;kBq;58189,41327
;;;;;;;fc4dbb89-5363-37ee-bbac-7a8d0bf53426;Noise, aircraft, freight;Immaterial emission;unspecified;t*km;0,000936123
;;;;;;;e0a1cf01-4d3a-3333-bb55-33dafa357fd3;Noise, aircraft, passenger;Immaterial emission;unspecified;p*km;0,01878333
;;;;;;;c24e2dc2-b141-376b-b4da-5d3d3b35c768;Noise, rail, freight train;Immaterial emission;unspecified;t*km;112,4531955
;;;;;;;307a17c2-6434-3cf4-9527-2bd1c2288f3e;Noise, road, lorry, average;Immaterial emission;unspecified;m;2073,697669
;;;;;;;6fa59153-aeea-33db-89a5-dc8f2672908b;Noise, road, passenger car, average;Immaterial emission;unspecified;m;25,77665717
;;;;;;;ea5789d9-c0f9-4aeb-9df9-0caaf211534b;o-Chlorotoluene;Emission to water;surface water;kg;1,42715E-09
;;;;;;;a3833724-a816-4c9e-b6fd-ac43e8aeedc2;o-Chlorotoluene;Emission to air;high population density;kg;7,69483E-10
;;;;;;;79b3f708-dd3f-4ccb-9121-a4cdd46e0dc4;o-Dichlorobenzene;Emission to water;surface water;kg;3,60554E-07
;;;;;;;9645e02f-855a-4b9f-8baf-f34a08fa80c4;o-Dichlorobenzene;Emission to air;high population density;kg;6,3029E-10
;;;;;;;a4420691-4666-4855-9124-3030ed233407;o-Nitrotoluene;Emission to air;high population density;kg;1,67432E-10
;;;;;;;1b279330-0469-4d04-9fe2-4e9a38011f0c;o-Xylene;Emission to water;unspecified;kg;3,19266E-14
;;;;;;;527d6cb5-bbd7-403d-8dcc-b6678fb123f5;o-Xylene;Emission to air;unspecified;kg;2,76313E-06
;;;;;;;92259b90-6f92-42ec-b3f2-30775167aff7;o-Xylene;Emission to air;low population density;kg;4,74483E-07
;;;;;;;8214318f-ace1-41c4-96b2-5bd0729d071a;o-Xylene;Emission to water;fresh water;kg;1,94748E-16
;;;;;;;5a6eb27d-9157-46d5-be32-92bbd543ada9;o-Xylene;Emission to air;high population density;kg;3,66713E-08
;;;;;;;08a91e70-3ddc-11dd-9734-0050c2490048;Octane;Emission to air;unspecified;kg;5,97378E-05
;;;;;;;cf011bab-9c8c-34aa-b2cc-390a7ccf0de4;Octene (mixture of isomers);Emission to air;unspecified;kg;5,57408E-09
;;;;;;;be4835bf-5252-48c1-be48-14f59d533bbd;Oils, biogenic;Emission to soil;industrial;kg;2,9181E-05
;;;;;;;d41ee922-fa80-45e3-a317-3e9b72ee385d;Oils, biogenic;Emission to soil;forestry;kg;0,000445497
;;;;;;;c161d9b4-2237-4053-b549-9e0cfc201e0d;Oils, non-fossil;Emission to soil;unspecified;kg;5,94546E-05
;;;;;;;7538ab50-2ef6-4e49-880d-48d5b283a79b;Oils, unspecified;Emission to soil;forestry;kg;2,05561E-05
;;;;;;;5d830756-4153-4cc9-ade4-69f8c19e150f;Oils, unspecified;Emission to water;ocean;kg;0,00071944
;;;;;;;6da0e891-3648-43a5-b0cf-f1872c57db8d;Oils, unspecified;Emission to water;unspecified;kg;0,000482806
;;;;;;;e9bf9e2d-4bd1-4679-86ff-e34f6b750ea0;Oils, unspecified;Emission to soil;industrial;kg;2,60206E-05
;;;;;;;21f77eaa-6f3e-426d-8932-fde33cd936d6;Oils, unspecified;Emission to soil;unspecified;kg;5,41393E-05
;;;;;;;365010c0-d4dd-4281-a1a7-7e2302c4105f;Orbencarb;Emission to soil;agricultural;kg;1,52648E-07
;;;;;;;83cc3810-ac58-40a3-97af-04a855d4c809;Oxydemeton-methyl;Emission to soil;agricultural;kg;9,97666E-10
;;;;;;;08a91e70-3ddc-11dd-9745-0050c2490048;Oxygen;Emission to air;unspecified;kg;0,496537268
;;;;;;;d4f71fc2-2fb6-4d80-b3cd-6e4f197a114f;Ozone;Emission to air;high population density;kg;8,18736E-06
;;;;;;;2058d91e-bb9f-4fce-8e53-131825b14a23;Ozone;Emission to air;unspecified;kg;0,0045026
;;;;;;;404a34e3-251d-4d4f-9f53-9c27f99bfc0e;Ozone;Emission to air;low population density;kg;5,80401E-12
;;;;;;;a5b846ff-3ee4-36d7-8b98-5c3c97de627f;p-Cresol;Emission to air;unspecified;kg;1,47632E-16
;;;;;;;faa13739-2197-355f-a04b-b25804f60478;P-cyanophenol;Emission to soil;industrial;kg;5,69789E-18
;;;;;;;64a53c57-bf2f-43e6-8fb9-71aa94f2421e;PAH, polycyclic aromatic hydrocarbons;Emission to water;fresh water;kg;3,52315E-05
;;;;;;;9d1efa17-070a-4602-a65f-daf5056b0647;PAH, polycyclic aromatic hydrocarbons;Emission to air;high population density;kg;4,10937E-06
;;;;;;;3e5d7d91-67d7-4afb-91dd-36fab58e4685;PAH, polycyclic aromatic hydrocarbons;Emission to air;unspecified;kg;2,75691E-05
;;;;;;;2cfcbe85-0dfd-4414-8683-ecc74392346c;PAH, polycyclic aromatic hydrocarbons;Emission to water;ground water;kg;2,89682E-10
;;;;;;;43372780-9254-4691-8533-70ccd8e1bb67;PAH, polycyclic aromatic hydrocarbons;Emission to soil;unspecified;kg;1,55383E-09
;;;;;;;300bed66-a3c8-46cf-92c2-92d28dff9f91;PAH, polycyclic aromatic hydrocarbons;Emission to water;ocean;kg;1,24515E-05
;;;;;;;13d898ac-b9be-4723-a153-565e2a9144ac;PAH, polycyclic aromatic hydrocarbons;Emission to air;low population density;kg;1,48855E-05
;;;;;;;f21b8022-f20d-4752-8cd6-728f56cf9c43;PAH, polycyclic aromatic hydrocarbons;Emission to water;unspecified;kg;5,49122E-07
;;;;;;;08a91e70-3ddc-11dd-a056-0050c2490048;Palladium;Emission to air;unspecified;kg;7,73585E-14
;;;;;;;e170546d-a672-4840-bd7a-1c7f8b627286;Paraquat;Emission to soil;agricultural;kg;2,23341E-10
;;;;;;;e7d1072e-68ab-4fb4-b141-feb865e3082d;Parathion;Emission to soil;agricultural;kg;7,33695E-10
;;;;;;;66f50b33-fd62-4fdd-a373-c5b0de7de00d;Particulate Matter, < 2.5 um;Emission to air;low population density;kg;0,026257335
;;;;;;;230d8a0a-517c-43fe-8357-1818dd12997a;Particulate Matter, < 2.5 um;Emission to air;high population density;kg;0,004667846
;;;;;;;21e46cb8-6233-4c99-bac3-c41d2ab99498;Particulate Matter, < 2.5 um;Emission to air;unspecified;kg;0,040805617
;;;;;;;051aaf7a-6c1a-4e86-999f-85d5f0830df6;Particulate Matter, < 2.5 um;Emission to air;low population density, long-term;kg;0,003448086
;;;;;;;ddd99a3a-be86-423d-b36a-a9dc8af1b1f8;Particulate Matter, < 2.5 um;Emission to air;lower stratosphere + upper troposphere;kg;1,84367E-09
;;;;;;;66020d27-7ae4-4e59-83a3-89214b72c40a;Particulate Matter, > 10 um;Emission to air;unspecified;kg;2,402157954
;;;;;;;7678cec7-b8e1-439d-8242-99cd452834b1;Particulate Matter, > 10 um;Emission to air;low population density;kg;0,181309319
;;;;;;;b001715e-60e4-4f1d-949d-1acfab65bd8f;Particulate Matter, > 10 um;Emission to air;low population density, long-term;kg;0,008620215
;;;;;;;1eb1b94c-e9d8-47ab-969b-9cca920157d8;Particulate Matter, > 10 um;Emission to air;high population density;kg;0,001957133
;;;;;;;ccb169c3-8aae-4727-89bb-a7dd122946f3;Particulate Matter, > 2.5 um and < 10um;Emission to air;high population density;kg;0,002690531
;;;;;;;295c9740-6fdb-4676-9eb8-15e3786f713d;Particulate Matter, > 2.5 um and < 10um;Emission to air;low population density;kg;0,017857365
;;;;;;;5716c728-bd33-414d-8691-16e5534f5d37;Particulate Matter, > 2.5 um and < 10um;Emission to air;low population density, long-term;kg;0,005172129
;;;;;;;b967e1bf-f09b-4c89-8740-ace21db47bba;Particulate Matter, > 2.5 um and < 10um;Emission to air;unspecified;kg;0,005518655
;;;;;;;252c2e43-c6e3-3010-b045-72aa0e172abb;Particulates;Emission to air;unspecified;kg;1,33141E-06
;;;;;;;08a91e70-3ddc-11dd-91be-0050c2490048;Particulates, < 10 um;Emission to air;unspecified;kg;0,005394213
;;;;;;;3763cdaf-e40d-480f-b147-9665bef90287;Particulates, < 10 um;Emission to water;fresh water;kg;1,75005E-05
;;;;;;;d5e29411-ccc4-3ea7-b0ac-05b5dfc74a4f;Particulates, > 0.2 um, and < 2.5 um;Emission to air;low population density;kg;0,02
;;;;;;;fe0acd60-3ddc-11dd-a705-0050c2490048;Particulates, > 10 um;Emission to water;ocean;kg;0,391795267
;;;;;;;6890390f-43f7-42b3-aef9-b6f35502b692;Particulates, > 10 um;Emission to water;fresh water;kg;7,297896527
;;;;;;;7ae398c3-8532-11e0-9d78-0800200c9a66;Particulates, unspecified;Emission to air;unspecified;kg;2,11028E-09
;;;;;;;9cbbd44e-bc02-4586-9d58-e223db6f5e24;Pendimethalin;Emission to soil;agricultural;kg;1,0164E-08
;;;;;;;6a9ef0ac-2a82-492b-90f7-7f8d09995bbc;Pentachlorobenzene;Emission to air;unspecified;kg;1,57881E-13
